run,best
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
2,1.49976e-32
3,0.991327
3,0.991327
3,0.578876
3,0.578876
3,0.498991
3,0.185655
3,0.185655
3,0.185655
3,0.185655
3,0.105658
3,0.0772108
3,0.0772108
3,0.0772108
3,0.0772108
3,0.0429836
3,0.0429836
3,0.027167
3,0.0255538
3,0.0241442
3,0.0241442
3,0.00597514
3,0.00597514
3,0.00597514
3,0.00597514
3,0.00597514
3,0.00597514
3,0.00150457
3,0.00150457
3,0.00150457
3,0.00150457
3,0.00145963
3,0.000229429
3,0.000229429
3,0.000229429
3,0.000229429
3,0.000229429
3,0.000192327
3,0.000192327
3,0.000138927
3,0.000106321
3,3.63825e-05
3,3.63825e-05
3,3.63825e-05
3,3.63825e-05
3,3.63825e-05
3,3.63825e-05
3,3.63825e-05
3,3.63825e-05
3,3.63825e-05
3,3.63825e-05
3,3.63825e-05
3,3.50656e-05
3,3.50656e-05
3,2.25585e-06
3,2.25585e-06
3,2.25585e-06
3,2.25585e-06
3,2.25585e-06
3,2.25585e-06
3,2.25585e-06
3,2.25585e-06
3,2.25585e-06
3,2.25585e-06
3,2.25585e-06
3,1.47275e-06
3,1.34483e-06
3,1.34483e-06
3,7.39261e-07
3,7.39261e-07
3,7.19588e-07
3,7.19588e-07
3,6.20259e-07
3,6.20259e-07
3,5.29673e-07
3,4.63733e-07
3,4.63733e-07
3,4.63733e-07
3,2.52044e-07
3,2.03564e-07
3,6.26173e-08
3,6.26173e-08
3,2.98232e-08
3,2.98232e-08
3,2.98232e-08
3,1.44905e-08
3,1.44905e-08
3,1.44905e-08
3,1.44905e-08
3,1.44905e-08
3,6.86643e-09
3,6.86643e-09
3,6.86643e-09
3,6.86643e-09
3,5.86151e-09
3,2.53449e-09
3,2.53449e-09
3,2.53449e-09
3,2.53449e-09
3,1.38804e-09
3,1.38804e-09
3,1.38804e-09
3,1.38804e-09
3,3.76291e-10
3,3.76291e-10
3,3.76291e-10
3,1.7727e-10
3,1.7727e-10
3,1.7727e-10
3,1.7727e-10
3,1.7727e-10
3,1.7727e-10
3,1.7727e-10
3,1.7727e-10
3,1.7727e-10
3,1.72267e-10
3,1.30999e-10
3,1.30999e-10
3,1.30999e-10
3,9.05998e-11
3,6.69306e-11
3,6.21273e-11
3,4.50179e-11
3,4.08118e-11
3,9.09863e-12
3,9.09863e-12
3,6.88113e-12
3,6.88113e-12
3,6.88113e-12
3,6.88113e-12
3,6.88113e-12
3,6.88113e-12
3,5.02118e-12
3,5.02118e-12
3,4.97639e-12
3,4.97639e-12
3,1.61546e-12
3,1.57687e-12
3,1.57687e-12
3,5.91753e-13
3,5.91753e-13
3,5.91753e-13
3,5.91753e-13
3,5.91753e-13
3,5.91753e-13
3,5.91753e-13
3,5.91753e-13
3,2.62143e-13
3,2.2162e-13
3,2.2162e-13
3,2.2162e-13
3,2.2162e-13
3,7.86765e-14
3,7.86765e-14
3,7.86765e-14
3,6.33503e-14
3,3.73594e-14
3,2.93905e-14
3,2.88225e-14
3,2.88225e-14
3,2.77107e-14
3,2.77107e-14
3,9.01484e-15
3,9.01484e-15
3,9.01484e-15
3,9.01484e-15
3,9.01484e-15
3,4.89207e-15
3,4.89207e-15
3,8.78937e-16
3,8.78937e-16
3,8.78937e-16
3,8.78937e-16
3,8.78937e-16
3,8.78937e-16
3,8.78937e-16
3,3.56664e-16
3,3.56664e-16
3,3.56664e-16
3,3.56664e-16
3,2.3389e-16
3,1.59613e-16
3,1.59613e-16
3,1.59613e-16
3,1.35011e-16
3,1.35011e-16
3,1.35011e-16
3,1.35011e-16
3,1.20498e-16
3,4.97945e-17
3,4.97945e-17
3,4.97945e-17
3,4.97945e-17
3,4.97945e-17
3,4.97945e-17
3,4.97945e-17
3,4.97945e-17
3,4.97945e-17
3,4.52139e-17
3,2.03622e-17
3,2.03622e-17
3,2.03622e-17
3,7.14571e-18
3,7.14571e-18
3,5.51307e-18
3,5.51307e-18
3,2.38039e-18
3,2.38039e-18
3,2.38039e-18
3,2.38039e-18
3,2.38039e-18
3,8.08836e-19
3,8.08836e-19
3,8.08836e-19
3,8.08836e-19
3,8.01044e-19
3,8.01044e-19
3,8.01044e-19
3,7.79123e-19
3,1.33549e-19
3,1.33549e-19
3,1.33549e-19
3,1.33549e-19
3,1.33549e-19
3,1.32585e-19
3,1.32585e-19
3,1.76283e-20
3,1.76283e-20
3,1.76283e-20
3,1.76283e-20
3,1.76283e-20
3,1.76283e-20
3,1.76283e-20
3,1.76283e-20
3,1.76283e-20
3,1.76283e-20
3,1.32656e-20
3,1.32656e-20
3,1.00022e-20
3,6.29169e-21
3,6.29169e-21
3,6.29169e-21
3,1.5063e-21
3,1.5063e-21
3,1.5063e-21
3,1.5063e-21
3,1.37696e-21
3,1.37696e-21
3,1.37696e-21
3,1.09011e-21
3,1.09011e-21
3,1.07128e-21
3,8.59896e-22
3,8.59896e-22
3,7.67789e-22
3,6.43322e-22
3,6.43322e-22
3,2.9804e-22
3,2.9804e-22
3,2.9804e-22
3,2.9804e-22
3,7.51829e-23
3,7.51829e-23
3,6.10676e-23
3,6.10676e-23
3,3.4878e-23
3,3.4878e-23
3,3.4878e-23
3,3.36414e-23
3,1.26407e-23
3,1.26407e-23
3,1.26407e-23
3,3.48389e-24
3,3.48389e-24
3,3.48389e-24
3,3.48389e-24
3,3.48389e-24
3,3.48389e-24
3,3.48389e-24
3,3.48389e-24
3,3.48389e-24
3,2.95143e-24
3,2.95143e-24
3,2.95143e-24
3,1.33665e-24
3,1.32392e-24
3,8.01403e-25
3,8.01403e-25
3,5.29359e-25
3,5.29359e-25
3,5.29359e-25
3,5.29359e-25
3,5.29359e-25
3,5.23233e-25
3,2.67307e-25
3,8.95087e-26
3,8.95087e-26
3,8.95087e-26
3,6.38556e-26
3,4.82426e-26
3,4.82426e-26
3,4.00826e-26
3,4.00826e-26
3,4.00826e-26
3,1.65667e-26
3,7.89396e-27
3,7.89396e-27
3,7.89396e-27
3,7.31801e-27
3,7.31801e-27
3,7.31801e-27
3,5.51378e-27
3,5.51378e-27
3,5.51378e-27
3,4.49909e-27
3,2.51846e-27
3,1.86641e-27
3,1.86641e-27
3,1.4301e-27
3,1.4301e-27
3,2.67537e-28
3,2.67537e-28
3,2.67537e-28
3,2.67537e-28
3,2.67537e-28
3,2.17807e-28
3,8.75525e-29
3,8.75525e-29
3,8.75525e-29
3,8.75525e-29
3,8.75525e-29
3,8.75525e-29
3,8.75525e-29
3,3.58417e-29
3,3.58417e-29
3,2.26228e-29
3,2.26228e-29
3,2.26228e-29
3,5.70074e-30
3,5.70074e-30
3,5.70074e-30
3,5.70074e-30
3,5.59275e-30
3,5.59275e-30
3,5.59275e-30
3,5.59275e-30
3,4.90786e-30
3,4.90786e-30
3,4.01143e-30
3,4.01143e-30
3,4.01143e-30
3,3.40149e-30
3,3.40149e-30
3,1.45874e-30
3,1.10864e-30
3,1.10864e-30
3,4.62712e-31
3,4.62712e-31
3,4.62712e-31
3,4.62712e-31
3,4.62712e-31
3,4.62712e-31
3,4.62712e-31
3,4.62712e-31
3,4.62712e-31
3,1.63904e-31
3,1.63904e-31
3,1.63904e-31
3,6.43014e-32
3,6.43014e-32
3,6.43014e-32
3,6.43014e-32
3,2.73235e-32
3,2.73235e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
3,1.49976e-32
4,0.932182
4,0.932182
4,0.428499
4,0.156594
4,0.156594
4,0.156594
4,0.156594
4,0.156594
4,0.156594
4,0.156594
4,0.0809532
4,0.0809532
4,0.0809532
4,0.0701119
4,0.0701119
4,0.0622527
4,0.0538781
4,0.0504
4,0.0146335
4,0.0146335
4,0.011167
4,0.011167
4,0.00595946
4,0.00595946
4,0.00284349
4,0.00284349
4,0.00284349
4,0.00230934
4,0.00230934
4,0.00230934
4,0.00230934
4,0.00166164
4,0.00166164
4,0.00166164
4,0.00166164
4,0.00132929
4,0.00132929
4,0.00120178
4,0.00112668
4,0.000851342
4,0.000851342
4,0.000851342
4,0.000548053
4,0.000139257
4,0.000139257
4,0.000139257
4,0.000139257
4,0.000110452
4,0.000110452
4,0.000110452
4,0.000110452
4,5.91483e-05
4,5.91483e-05
4,3.09718e-05
4,3.09718e-05
4,3.09718e-05
4,3.09718e-05
4,3.09718e-05
4,2.29687e-05
4,2.29687e-05
4,1.55615e-05
4,1.55615e-05
4,1.55615e-05
4,1.39418e-05
4,1.2782e-05
4,1.2782e-05
4,6.28513e-06
4,3.75331e-06
4,2.10603e-06
4,2.10603e-06
4,1.57299e-06
4,2.71527e-07
4,2.71527e-07
4,1.73662e-07
4,1.73662e-07
4,1.73662e-07
4,1.73662e-07
4,1.73662e-07
4,1.73662e-07
4,1.73662e-07
4,1.73662e-07
4,1.73662e-07
4,1.70278e-07
4,1.38862e-07
4,5.16208e-08
4,5.16208e-08
4,2.76272e-08
4,2.14582e-08
4,2.14582e-08
4,2.14582e-08
4,1.97699e-08
4,1.83846e-08
4,1.21931e-08
4,1.21931e-08
4,1.21931e-08
4,1.21931e-08
4,1.21931e-08
4,1.21931e-08
4,4.65732e-09
4,3.40792e-09
4,3.40792e-09
4,3.40792e-09
4,2.372e-09
4,1.89094e-09
4,8.08412e-10
4,8.08412e-10
4,8.08412e-10
4,8.08412e-10
4,7.88583e-10
4,7.88583e-10
4,7.88583e-10
4,4.62878e-10
4,4.62878e-10
4,4.62878e-10
4,3.50378e-10
4,2.48331e-10
4,2.48331e-10
4,2.48331e-10
4,2.48037e-10
4,2.48037e-10
4,9.87264e-11
4,7.84692e-11
4,7.84692e-11
4,7.84692e-11
4,4.69983e-11
4,4.63102e-11
4,2.07383e-11
4,6.00906e-12
4,6.00906e-12
4,6.00906e-12
4,6.00906e-12
4,3.31629e-12
4,3.31629e-12
4,3.31629e-12
4,3.31629e-12
4,3.31629e-12
4,3.31629e-12
4,3.31629e-12
4,3.31629e-12
4,2.67735e-12
4,2.67735e-12
4,2.67735e-12
4,1.88386e-12
4,1.31167e-13
4,9.19399e-14
4,9.19399e-14
4,9.19399e-14
4,9.19399e-14
4,9.19399e-14
4,9.19399e-14
4,9.19399e-14
4,9.19399e-14
4,5.37649e-14
4,5.37649e-14
4,5.37649e-14
4,5.37649e-14
4,5.37649e-14
4,5.37649e-14
4,4.11837e-14
4,4.11837e-14
4,2.71649e-14
4,2.71649e-14
4,2.71649e-14
4,1.15914e-14
4,9.39254e-15
4,9.39254e-15
4,9.39254e-15
4,7.57705e-15
4,7.54978e-15
4,7.54978e-15
4,4.35575e-15
4,4.35575e-15
4,3.28896e-15
4,3.28896e-15
4,3.28896e-15
4,3.28896e-15
4,2.65152e-15
4,2.65152e-15
4,2.65152e-15
4,1.9527e-15
4,1.9527e-15
4,1.9527e-15
4,8.96719e-16
4,8.96719e-16
4,8.96719e-16
4,8.96719e-16
4,2.53396e-16
4,2.53396e-16
4,2.53396e-16
4,2.53396e-16
4,2.53396e-16
4,1.04107e-16
4,6.68836e-17
4,6.68836e-17
4,4.47347e-17
4,4.47347e-17
4,4.47347e-17
4,4.47347e-17
4,4.47347e-17
4,4.47347e-17
4,1.31775e-17
4,1.31775e-17
4,1.31775e-17
4,1.31775e-17
4,1.31775e-17
4,1.31775e-17
4,1.09472e-17
4,1.09472e-17
4,1.03997e-17
4,1.03997e-17
4,9.74571e-18
4,8.11289e-18
4,6.45453e-18
4,3.2419e-18
4,3.2419e-18
4,3.2419e-18
4,3.2419e-18
4,2.38901e-18
4,1.64168e-18
4,1.06682e-18
4,1.06682e-18
4,1.06682e-18
4,1.06682e-18
4,7.26662e-19
4,7.26662e-19
4,6.11203e-19
4,6.11203e-19
4,6.11203e-19
4,5.21768e-19
4,5.1564e-19
4,3.95615e-19
4,2.60679e-19
4,2.60679e-19
4,6.70658e-20
4,6.70658e-20
4,4.44737e-20
4,4.44737e-20
4,4.44737e-20
4,4.3441e-20
4,4.3441e-20
4,2.03145e-20
4,2.03145e-20
4,2.03145e-20
4,2.03145e-20
4,1.18952e-20
4,1.18952e-20
4,6.63769e-21
4,2.31759e-21
4,2.31759e-21
4,2.31759e-21
4,2.17581e-21
4,2.17581e-21
4,1.16549e-21
4,4.03836e-22
4,4.03836e-22
4,4.03836e-22
4,4.03836e-22
4,4.03836e-22
4,4.03836e-22
4,1.60247e-22
4,1.60247e-22
4,1.60247e-22
4,1.60247e-22
4,1.60247e-22
4,1.60247e-22
4,1.22672e-22
4,6.8835e-23
4,6.8835e-23
4,6.8835e-23
4,6.8835e-23
4,6.8835e-23
4,6.8835e-23
4,4.44163e-23
4,4.44163e-23
4,4.44163e-23
4,2.94693e-23
4,2.94693e-23
4,2.75958e-23
4,2.75958e-23
4,2.06366e-23
4,2.06366e-23
4,2.06366e-23
4,1.4753e-23
4,1.41834e-23
4,1.41834e-23
4,1.41834e-23
4,4.80867e-24
4,4.80867e-24
4,4.80867e-24
4,4.80867e-24
4,3.38694e-24
4,3.38694e-24
4,2.56737e-24
4,2.56737e-24
4,2.56737e-24
4,2.56446e-24
4,2.56446e-24
4,2.56446e-24
4,2.43488e-24
4,1.14297e-24
4,8.07734e-25
4,8.07734e-25
4,8.07734e-25
4,8.07734e-25
4,7.35729e-25
4,5.79514e-25
4,3.75381e-25
4,3.75381e-25
4,2.17249e-25
4,2.17249e-25
4,2.17249e-25
4,2.17249e-25
4,5.01576e-26
4,5.01576e-26
4,5.01576e-26
4,3.67969e-26
4,3.67969e-26
4,3.51587e-26
4,3.51587e-26
4,1.92702e-26
4,1.92702e-26
4,1.92702e-26
4,1.92702e-26
4,1.92702e-26
4,1.26756e-26
4,1.26756e-26
4,1.09517e-26
4,1.09517e-26
4,3.86237e-27
4,3.86237e-27
4,1.96245e-27
4,1.96245e-27
4,1.29225e-27
4,1.29225e-27
4,1.29225e-27
4,1.29225e-27
4,6.52088e-28
4,6.52088e-28
4,6.52088e-28
4,6.52088e-28
4,6.52088e-28
4,6.52088e-28
4,4.00899e-28
4,3.90205e-28
4,3.90205e-28
4,3.75292e-28
4,3.75292e-28
4,3.60588e-28
4,9.79356e-29
4,9.79356e-29
4,9.79356e-29
4,9.79356e-29
4,9.79356e-29
4,3.69319e-29
4,3.69319e-29
4,3.69319e-29
4,3.69319e-29
4,3.69319e-29
4,2.70203e-29
4,2.70203e-29
4,2.40942e-29
4,2.40942e-29
4,1.51909e-29
4,1.51909e-29
4,1.15406e-29
4,2.5907e-30
4,2.5907e-30
4,2.5907e-30
4,2.5907e-30
4,2.5907e-30
4,2.5907e-30
4,2.5907e-30
4,2.5907e-30
4,2.5907e-30
4,2.172e-30
4,1.28155e-30
4,1.13364e-30
4,9.03461e-31
4,9.03461e-31
4,9.03461e-31
4,9.03461e-31
4,5.58335e-31
4,5.58335e-31
4,3.11816e-31
4,3.11816e-31
4,3.11816e-31
4,3.11816e-31
4,3.11816e-31
4,3.11816e-31
4,3.11816e-31
4,3.11816e-31
4,1.63904e-31
4,6.43014e-32
4,6.43014e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
4,1.49976e-32
5,1.329
5,0.728625
5,0.408061
5,0.234898
5,0.234898
5,0.234898
5,0.234898
5,0.138996
5,0.138996
5,0.136197
5,0.103842
5,0.103842
5,0.0801232
5,0.0801232
5,0.0603571
5,0.0575855
5,0.0305363
5,0.028993
5,0.0204382
5,0.00900273
5,0.00900273
5,0.00900273
5,0.00438521
5,0.00438521
5,0.00438521
5,0.00364954
5,0.00364954
5,0.00127656
5,0.00127656
5,0.00103497
5,0.00103497
5,0.00103497
5,0.00103497
5,0.00103497
5,0.000814507
5,0.000814507
5,0.000814507
5,0.000462497
5,0.000394823
5,0.000259661
5,0.000259661
5,0.000197931
5,0.000197931
5,0.000181624
5,0.000135117
5,0.000135117
5,0.000121831
5,0.000121831
5,0.000107868
5,5.47565e-05
5,5.47565e-05
5,5.47565e-05
5,5.47565e-05
5,1.83618e-05
5,1.83618e-05
5,1.83618e-05
5,1.83618e-05
5,1.38147e-05
5,1.38147e-05
5,1.38147e-05
5,1.38147e-05
5,1.38147e-05
5,8.16011e-06
5,8.16011e-06
5,8.16011e-06
5,5.99602e-06
5,5.99602e-06
5,5.25032e-06
5,5.25032e-06
5,5.25032e-06
5,1.02842e-06
5,1.00794e-06
5,2.34051e-07
5,2.34051e-07
5,2.34051e-07
5,2.34051e-07
5,2.34051e-07
5,2.34051e-07
5,2.34051e-07
5,2.34051e-07
5,2.34051e-07
5,1.46945e-07
5,1.46945e-07
5,1.46945e-07
5,1.29359e-07
5,9.7678e-08
5,9.7678e-08
5,9.7678e-08
5,9.43604e-08
5,9.43604e-08
5,9.43604e-08
5,9.43604e-08
5,6.02727e-08
5,6.02727e-08
5,6.02727e-08
5,5.09892e-08
5,2.94625e-08
5,2.94625e-08
5,2.94625e-08
5,2.34774e-08
5,2.34774e-08
5,1.77234e-08
5,8.91076e-09
5,8.91076e-09
5,8.91076e-09
5,8.91076e-09
5,8.58294e-09
5,2.51419e-09
5,2.26375e-09
5,2.26375e-09
5,2.14716e-09
5,1.0664e-09
5,1.0664e-09
5,1.0664e-09
5,8.2303e-10
5,7.12971e-10
5,6.26838e-10
5,2.56481e-10
5,1.1876e-10
5,1.1876e-10
5,1.1876e-10
5,1.1876e-10
5,1.1876e-10
5,1.1876e-10
5,1.08082e-10
5,1.08082e-10
5,1.02584e-10
5,1.02584e-10
5,3.44705e-11
5,3.44705e-11
5,2.42961e-11
5,2.42961e-11
5,1.36708e-11
5,1.36708e-11
5,4.91666e-12
5,4.91666e-12
5,4.91666e-12
5,4.91666e-12
5,4.91666e-12
5,4.91666e-12
5,4.91666e-12
5,4.91666e-12
5,4.91666e-12
5,3.15565e-12
5,3.15565e-12
5,1.2557e-12
5,1.2557e-12
5,1.05661e-12
5,6.52643e-13
5,6.52643e-13
5,6.42537e-13
5,6.42537e-13
5,6.16073e-13
5,5.32279e-13
5,5.32279e-13
5,2.97498e-13
5,2.97498e-13
5,1.21474e-13
5,1.21474e-13
5,1.21474e-13
5,1.21474e-13
5,5.10751e-14
5,5.10751e-14
5,5.10751e-14
5,5.10751e-14
5,5.10751e-14
5,5.10751e-14
5,5.10751e-14
5,5.10751e-14
5,3.42311e-14
5,2.59263e-14
5,2.14242e-14
5,2.14242e-14
5,2.14242e-14
5,2.14242e-14
5,1.19268e-14
5,1.11769e-14
5,1.11769e-14
5,5.06603e-15
5,2.62979e-15
5,2.02322e-15
5,1.36607e-15
5,1.35682e-15
5,1.35682e-15
5,1.35682e-15
5,1.35682e-15
5,1.19074e-15
5,1.14915e-15
5,5.16565e-17
5,5.16565e-17
5,5.16565e-17
5,5.16565e-17
5,5.16565e-17
5,5.16565e-17
5,5.16565e-17
5,5.16565e-17
5,5.16565e-17
5,5.16565e-17
5,5.16565e-17
5,2.96347e-17
5,2.00011e-17
5,1.974e-17
5,1.974e-17
5,1.85872e-17
5,1.19026e-17
5,1.19026e-17
5,1.19026e-17
5,8.82948e-18
5,7.81832e-18
5,4.26559e-18
5,3.53876e-18
5,2.27002e-18
5,2.27002e-18
5,2.21894e-18
5,2.21894e-18
5,3.65054e-19
5,3.65054e-19
5,3.65054e-19
5,3.65054e-19
5,3.65054e-19
5,3.65054e-19
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,4.8341e-20
5,3.41142e-20
5,2.97416e-20
5,2.5585e-20
5,2.5585e-20
5,2.55721e-20
5,2.22392e-20
5,2.22392e-20
5,2.1814e-20
5,1.38879e-20
5,1.38879e-20
5,1.38879e-20
5,1.38879e-20
5,1.19869e-20
5,1.03852e-20
5,1.00998e-20
5,9.61395e-21
5,5.27812e-21
5,3.65921e-21
5,3.65921e-21
5,2.89129e-21
5,2.81418e-21
5,2.75749e-21
5,1.39389e-21
5,1.02758e-21
5,6.28899e-22
5,6.0224e-22
5,5.3301e-22
5,4.19341e-22
5,2.775e-22
5,1.84478e-22
5,1.60338e-22
5,1.60338e-22
5,1.60338e-22
5,1.09326e-22
5,7.01895e-23
5,6.51932e-23
5,6.21041e-23
5,4.44615e-23
5,4.44615e-23
5,3.4734e-23
5,3.4734e-23
5,2.1013e-23
5,1.06424e-23
5,1.06424e-23
5,1.06424e-23
5,1.06424e-23
5,1.01015e-23
5,1.01015e-23
5,7.04726e-24
5,7.04726e-24
5,3.53907e-24
5,9.79267e-25
5,9.79267e-25
5,9.79267e-25
5,6.1198e-25
5,3.13899e-25
5,3.13899e-25
5,3.13899e-25
5,3.13899e-25
5,3.13899e-25
5,3.13899e-25
5,3.13899e-25
5,3.13899e-25
5,3.04512e-25
5,2.41924e-25
5,2.00678e-25
5,2.00678e-25
5,2.00678e-25
5,2.00678e-25
5,8.01221e-26
5,8.01221e-26
5,8.01221e-26
5,8.01221e-26
5,8.01221e-26
5,8.01221e-26
5,4.15863e-26
5,4.15863e-26
5,2.92553e-26
5,2.92553e-26
5,1.9274e-26
5,1.9274e-26
5,1.9274e-26
5,1.49296e-26
5,1.2902e-26
5,8.45548e-27
5,8.45548e-27
5,2.21733e-27
5,2.21733e-27
5,2.21733e-27
5,4.1511e-28
5,4.1511e-28
5,1.44901e-28
5,1.44901e-28
5,1.44901e-28
5,1.44901e-28
5,1.44901e-28
5,1.44901e-28
5,1.44901e-28
5,9.50483e-29
5,9.50483e-29
5,9.50483e-29
5,8.48453e-29
5,8.48453e-29
5,8.48453e-29
5,8.48453e-29
5,8.48453e-29
5,8.39225e-29
5,8.39225e-29
5,8.39225e-29
5,8.39225e-29
5,8.39225e-29
5,7.39695e-29
5,7.39695e-29
5,3.05836e-29
5,3.05836e-29
5,1.83912e-29
5,1.83912e-29
5,5.78997e-30
5,5.78997e-30
5,5.78997e-30
5,3.25159e-30
5,3.10069e-30
5,3.10069e-30
5,3.10069e-30
5,3.10069e-30
5,3.10069e-30
5,2.60268e-30
5,1.51423e-30
5,1.51423e-30
5,1.51423e-30
5,1.51423e-30
5,1.51423e-30
5,7.10227e-31
